tx_id,investor_id,amfi_code,date,amount,transaction_type,state,city,tier,age,gender,income_slab,kyc_status
TX0000245,INV00032,120725,2023-06-30,1000,SIP,Delhi,Ahmedabad,B30,56,M,5-10L,Completed
TX0000246,INV00032,120716,2026-04-30,2500,SIP,Delhi,Ahmedabad,B30,56,M,5-10L,Completed
TX0000247,INV00032,119437,2023-03-29,2500,SIP,Delhi,Ahmedabad,B30,56,M,5-10L,Completed
TX0000248,INV00033,118559,2025-03-01,1000,SIP,West Bengal,Hyderabad,T30,51,F,5-10L,Completed
TX0000249,INV00033,119437,2022-08-22,2500,SIP,West Bengal,Hyderabad,T30,51,F,5-10L,Completed
TX0000250,INV00033,120850,2022-08-15,5000,SIP,West Bengal,Hyderabad,T30,51,F,5-10L,Completed
TX0000251,INV00033,119556,2022-10-08,1000,SIP,West Bengal,Hyderabad,T30,51,F,5-10L,Completed
TX0000252,INV00033,119092,2024-07-10,25000,LUMPSUM,West Bengal,Hyderabad,T30,51,F,5-10L,Completed
TX0000253,INV00034,120606,2025-03-16,50000,LUMPSUM,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000254,INV00034,119092,2024-06-11,5000,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000255,INV00034,119600,2025-07-05,2500,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000256,INV00034,120841,2026-03-30,1000,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000257,INV00034,118559,2023-07-25,5000,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000258,INV00034,120716,2025-12-09,1000,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000259,INV00034,120850,2023-10-10,2500,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000260,INV00034,120645,2023-03-17,5000,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000261,INV00034,119092,2022-05-26,1000,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000262,INV00034,119092,2025-09-17,2500,SIP,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000263,INV00034,119438,2024-01-12,50000,REDEMPTION,Telangana,Bangalore,T30,56,M,10-20L,Completed
TX0000264,INV00035,120850,2026-05-05,10000,LUMPSUM,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000265,INV00035,120716,2023-06-20,10000,SIP,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000266,INV00035,120642,2024-08-29,2500,SIP,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000267,INV00035,119544,2024-10-17,2500,SIP,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000268,INV00035,118566,2022-11-30,2500,SIP,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000269,INV00035,118632,2024-11-01,10000,SIP,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000270,INV00035,118632,2025-10-31,25000,LUMPSUM,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000271,INV00035,119062,2023-02-16,50000,LUMPSUM,Bihar,Pune,T30,40,M,5-10L,Completed
TX0000272,INV00036,119553,2023-09-07,1000,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000273,INV00036,120507,2026-03-18,1000,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000274,INV00036,120725,2022-10-01,2500,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000275,INV00036,119556,2025-11-07,50000,LUMPSUM,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000276,INV00036,120505,2024-10-01,2500,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000277,INV00036,119092,2023-09-11,10000,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000278,INV00036,119551,2023-10-15,2500,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000279,INV00036,118743,2023-12-17,10000,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000280,INV00036,120716,2025-05-04,2500,SIP,Karnataka,Nagpur,B30,30,M,10-20L,Pending
TX0000281,INV00037,119437,2022-06-10,1000,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000282,INV00037,119600,2025-01-09,500,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000283,INV00037,119544,2023-07-03,2500,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000284,INV00037,120645,2024-04-08,1000,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000285,INV00037,119564,2025-07-10,10000,LUMPSUM,Delhi,Patna,T30,39,F,<5L,Completed
TX0000286,INV00037,119600,2023-11-26,10000,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000287,INV00037,119598,2024-06-24,2500,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000288,INV00037,118743,2026-03-19,500,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000289,INV00037,120505,2025-07-17,2500,SIP,Delhi,Patna,T30,39,F,<5L,Completed
TX0000290,INV00038,119092,2024-06-29,2500,SIP,Madhya Pradesh,Pune,T30,22,F,<5L,Completed
TX0000291,INV00038,118566,2025-07-23,50000,LUMPSUM,Madhya Pradesh,Pune,T30,22,F,<5L,Completed
TX0000292,INV00038,125494,2025-12-20,10000,LUMPSUM,Madhya Pradesh,Pune,T30,22,F,<5L,Completed
TX0000293,INV00038,120725,2022-08-06,1000,SIP,Madhya Pradesh,Pune,T30,22,F,<5L,Completed
TX0000294,INV00038,125498,2023-12-04,500,SIP,Madhya Pradesh,Pune,T30,22,F,<5L,Completed
TX0000295,INV00038,120727,2025-11-29,2500,SIP,Madhya Pradesh,Pune,T30,22,F,<5L,Completed
TX0000296,INV00038,120507,2022-07-11,10000,SIP,Madhya Pradesh,Pune,T30,22,F,<5L,Completed
TX0000297,INV00039,118559,2025-09-04,10000,LUMPSUM,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000298,INV00039,120728,2022-01-11,1000,SIP,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000299,INV00039,118564,2022-11-21,5000,SIP,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000300,INV00039,119062,2023-11-24,50000,LUMPSUM,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000301,INV00039,119544,2023-06-18,10000,LUMPSUM,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000302,INV00039,119544,2023-01-16,5000,SIP,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000303,INV00039,119092,2023-04-13,10000,SIP,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000304,INV00039,120727,2023-01-12,5000,SIP,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000305,INV00039,119092,2023-01-30,2500,SIP,Karnataka,Bhopal,T30,38,M,<5L,Completed
TX0000306,INV00040,120645,2024-10-21,500,SIP,Madhya Pradesh,Hyderabad,B30,43,F,10-20L,Completed
TX0000307,INV00040,118566,2024-07-14,2500,SIP,Madhya Pradesh,Hyderabad,B30,43,F,10-20L,Completed
TX0000308,INV00040,120725,2023-12-23,25000,LUMPSUM,Madhya Pradesh,Hyderabad,B30,43,F,10-20L,Completed
TX0000309,INV00040,120647,2026-05-17,500,SIP,Madhya Pradesh,Hyderabad,B30,43,F,10-20L,Completed
TX0000310,INV00040,118564,2025-11-21,5000,SIP,Madhya Pradesh,Hyderabad,B30,43,F,10-20L,Completed
TX0000311,INV00040,119598,2023-07-21,2500,SIP,Madhya Pradesh,Hyderabad,B30,43,F,10-20L,Completed
TX0000312,INV00041,120505,2026-03-22,5000,SIP,Tamil Nadu,Pune,B30,33,M,>20L,Pending
TX0000313,INV00041,119551,2023-01-02,2500,SIP,Tamil Nadu,Pune,B30,33,M,>20L,Pending
TX0000314,INV00041,119092,2024-11-06,2500,SIP,Tamil Nadu,Pune,B30,33,M,>20L,Pending
TX0000315,INV00041,120725,2025-01-23,2500,SIP,Tamil Nadu,Pune,B30,33,M,>20L,Pending
TX0000316,INV00041,118751,2022-06-09,25000,REDEMPTION,Tamil Nadu,Pune,B30,33,M,>20L,Pending
TX0000317,INV00041,120848,2022-06-20,100000,LUMPSUM,Tamil Nadu,Pune,B30,33,M,>20L,Pending
TX0000318,INV00042,119092,2022-05-22,2500,SIP,Haryana,Ahmedabad,T30,39,F,10-20L,Pending
TX0000319,INV00042,118566,2025-08-23,1000,SIP,Haryana,Ahmedabad,T30,39,F,10-20L,Pending
TX0000320,INV00042,119556,2023-07-23,1000,SIP,Haryana,Ahmedabad,T30,39,F,10-20L,Pending
TX0000321,INV00042,119544,2025-01-17,50000,LUMPSUM,Haryana,Ahmedabad,T30,39,F,10-20L,Pending
TX0000322,INV00042,120728,2023-11-24,50000,LUMPSUM,Haryana,Ahmedabad,T30,39,F,10-20L,Pending
TX0000323,INV00042,119438,2026-01-16,1000,SIP,Haryana,Ahmedabad,T30,39,F,10-20L,Pending
TX0000324,INV00043,120841,2022-01-30,500,SIP,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000325,INV00043,118564,2024-06-27,10000,SIP,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000326,INV00043,120503,2022-09-05,500,SIP,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000327,INV00043,120728,2026-04-13,1000,SIP,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000328,INV00043,120725,2024-11-27,50000,LUMPSUM,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000329,INV00043,119600,2025-04-24,10000,SIP,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000330,INV00043,120850,2023-09-19,50000,REDEMPTION,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000331,INV00043,120586,2025-09-18,50000,LUMPSUM,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000332,INV00043,118566,2024-09-27,1000,SIP,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000333,INV00043,120642,2022-02-19,5000,SIP,Haryana,Bhopal,B30,23,F,10-20L,Completed
TX0000334,INV00044,119062,2025-07-08,10000,LUMPSUM,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000335,INV00044,125497,2026-05-01,2500,SIP,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000336,INV00044,118566,2025-03-15,5000,REDEMPTION,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000337,INV00044,120848,2022-09-04,10000,SIP,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000338,INV00044,119556,2022-02-27,100000,LUMPSUM,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000339,INV00044,120845,2023-10-16,500,SIP,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000340,INV00044,120645,2022-08-25,2500,SIP,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000341,INV00044,125494,2023-07-07,10000,LUMPSUM,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000342,INV00044,120841,2026-02-22,1000,SIP,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000343,INV00044,119545,2024-03-18,1000,SIP,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000344,INV00044,120503,2023-02-04,500,SIP,Punjab,Hyderabad,T30,45,F,5-10L,Completed
TX0000345,INV00045,120848,2023-05-05,50000,REDEMPTION,Telangana,Mumbai,B30,60,M,10-20L,Completed
TX0000346,INV00045,119600,2025-07-01,5000,SIP,Telangana,Mumbai,B30,60,M,10-20L,Completed
TX0000347,INV00045,118743,2025-11-08,10000,SIP,Telangana,Mumbai,B30,60,M,10-20L,Completed
TX0000348,INV00045,120503,2023-08-08,50000,LUMPSUM,Telangana,Mumbai,B30,60,M,10-20L,Completed
TX0000349,INV00045,119544,2025-09-15,10000,SIP,Telangana,Mumbai,B30,60,M,10-20L,Completed
TX0000350,INV00046,120586,2023-04-23,2500,SIP,Uttar Pradesh,Bangalore,B30,25,M,10-20L,Completed
TX0000351,INV00046,125495,2023-06-15,2500,SIP,Uttar Pradesh,Bangalore,B30,25,M,10-20L,Completed
TX0000352,INV00046,125495,2022-01-16,5000,SIP,Uttar Pradesh,Bangalore,B30,25,M,10-20L,Completed
TX0000353,INV00046,120503,2024-07-28,5000,SIP,Uttar Pradesh,Bangalore,B30,25,M,10-20L,Completed
TX0000354,INV00046,120642,2024-10-10,2500,SIP,Uttar Pradesh,Bangalore,B30,25,M,10-20L,Completed
TX0000355,INV00046,118564,2022-02-19,50000,LUMPSUM,Uttar Pradesh,Bangalore,B30,25,M,10-20L,Completed
TX0000356,INV00047,119062,2022-10-30,500,SIP,Haryana,Jaipur,B30,44,M,<5L,Completed
TX0000357,INV00047,119552,2023-02-15,5000,SIP,Haryana,Jaipur,B30,44,M,<5L,Completed
TX0000358,INV00047,119556,2025-08-07,10000,REDEMPTION,Haryana,Jaipur,B30,44,M,<5L,Completed
TX0000359,INV00047,118743,2022-05-08,5000,SIP,Haryana,Jaipur,B30,44,M,<5L,Completed
TX0000360,INV00048,125498,2023-06-18,500,SIP,Kerala,Indore,B30,25,M,10-20L,Completed
TX0000361,INV00048,119564,2024-12-22,2500,SIP,Kerala,Indore,B30,25,M,10-20L,Completed
TX0000362,INV00048,125497,2024-06-24,10000,SIP,Kerala,Indore,B30,25,M,10-20L,Completed
TX0000363,INV00048,119438,2023-02-21,10000,LUMPSUM,Kerala,Indore,B30,25,M,10-20L,Completed
TX0000364,INV00048,118559,2025-06-10,2500,SIP,Kerala,Indore,B30,25,M,10-20L,Completed
TX0000365,INV00049,125497,2022-08-02,25000,LUMPSUM,Bihar,Bhopal,B30,42,M,<5L,Completed
TX0000366,INV00049,118743,2024-01-05,10000,SIP,Bihar,Bhopal,B30,42,M,<5L,Completed
TX0000367,INV00049,118743,2022-09-12,5000,SIP,Bihar,Bhopal,B30,42,M,<5L,Completed
TX0000368,INV00050,119564,2023-01-31,1000,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000369,INV00050,119438,2023-01-01,25000,LUMPSUM,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000370,INV00050,120728,2025-06-25,2500,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000371,INV00050,125498,2025-08-17,2500,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000372,INV00050,125494,2026-04-24,5000,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000373,INV00050,120606,2025-03-25,500,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000374,INV00050,119600,2023-07-06,500,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000375,INV00050,119092,2024-08-23,1000,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000376,INV00050,119545,2025-01-09,100000,LUMPSUM,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000377,INV00050,118632,2025-02-13,1000,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000378,INV00050,125494,2026-02-14,50000,LUMPSUM,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000379,INV00050,125498,2023-02-23,1000,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000380,INV00050,118564,2024-08-07,50000,LUMPSUM,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000381,INV00050,119553,2023-07-18,2500,SIP,Maharashtra,Ahmedabad,T30,48,F,5-10L,Completed
TX0000382,INV00051,118564,2026-04-12,10000,LUMPSUM,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000383,INV00051,119551,2023-09-08,500,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000384,INV00051,120848,2025-04-21,2500,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000385,INV00051,119438,2022-03-25,5000,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000386,INV00051,119553,2025-07-12,500,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000387,INV00051,118751,2026-01-25,2500,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000388,INV00051,120716,2025-04-19,100000,LUMPSUM,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000389,INV00051,118566,2025-05-18,5000,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000390,INV00051,125494,2026-05-07,5000,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000391,INV00051,118632,2022-09-12,10000,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000392,INV00051,118751,2024-08-02,5000,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000393,INV00051,120642,2023-02-04,1000,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000394,INV00051,120716,2025-04-01,2500,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000395,INV00051,120850,2025-03-19,2500,SIP,Delhi,Patna,T30,32,M,5-10L,Pending
TX0000396,INV00052,120507,2022-03-23,2500,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000397,INV00052,120728,2022-11-08,1000,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000398,INV00052,119437,2024-10-11,1000,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000399,INV00052,120728,2022-10-27,25000,LUMPSUM,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000400,INV00052,120503,2024-05-30,25000,LUMPSUM,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000401,INV00052,119438,2024-09-06,500,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000402,INV00052,120606,2024-08-18,2500,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000403,INV00052,125494,2022-03-09,2500,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000404,INV00052,125495,2026-05-13,10000,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000405,INV00052,125498,2022-12-14,2500,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000406,INV00052,118751,2024-03-16,25000,LUMPSUM,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000407,INV00052,120647,2022-11-06,500,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000408,INV00052,119552,2025-07-03,1000,SIP,Bihar,Delhi,B30,45,F,5-10L,Completed
TX0000409,INV00053,120586,2022-02-10,1000,SIP,Rajasthan,Mumbai,B30,48,M,5-10L,Completed
TX0000410,INV00053,118632,2024-08-07,2500,SIP,Rajasthan,Mumbai,B30,48,M,5-10L,Completed
TX0000411,INV00053,119437,2024-06-08,10000,SIP,Rajasthan,Mumbai,B30,48,M,5-10L,Completed
TX0000412,INV00053,120647,2024-05-03,5000,SIP,Rajasthan,Mumbai,B30,48,M,5-10L,Completed
TX0000413,INV00053,120852,2024-10-25,1000,SIP,Rajasthan,Mumbai,B30,48,M,5-10L,Completed
TX0000414,INV00054,120716,2023-10-27,500,SIP,Uttar Pradesh,Bhubaneswar,B30,57,M,5-10L,Completed
TX0000415,INV00054,119551,2025-01-24,5000,SIP,Uttar Pradesh,Bhubaneswar,B30,57,M,5-10L,Completed
TX0000416,INV00054,120586,2025-02-04,10000,REDEMPTION,Uttar Pradesh,Bhubaneswar,B30,57,M,5-10L,Completed
TX0000417,INV00054,119062,2022-03-19,100000,LUMPSUM,Uttar Pradesh,Bhubaneswar,B30,57,M,5-10L,Completed
TX0000418,INV00054,118632,2022-10-08,2500,SIP,Uttar Pradesh,Bhubaneswar,B30,57,M,5-10L,Completed
TX0000419,INV00054,119544,2024-01-16,10000,SIP,Uttar Pradesh,Bhubaneswar,B30,57,M,5-10L,Completed
TX0000420,INV00055,118559,2024-10-02,1000,SIP,Delhi,Nagpur,T30,48,F,10-20L,Completed
TX0000421,INV00055,120845,2026-01-25,1000,SIP,Delhi,Nagpur,T30,48,F,10-20L,Completed
TX0000422,INV00055,120841,2025-07-30,25000,LUMPSUM,Delhi,Nagpur,T30,48,F,10-20L,Completed
TX0000423,INV00055,119544,2023-02-23,5000,SIP,Delhi,Nagpur,T30,48,F,10-20L,Completed
TX0000424,INV00055,119092,2023-04-13,1000,SIP,Delhi,Nagpur,T30,48,F,10-20L,Completed
TX0000425,INV00055,119545,2023-03-16,50000,LUMPSUM,Delhi,Nagpur,T30,48,F,10-20L,Completed
TX0000426,INV00056,120645,2022-06-08,2500,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000427,INV00056,119092,2026-04-09,5000,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000428,INV00056,119062,2025-04-21,5000,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000429,INV00056,119598,2026-02-27,25000,LUMPSUM,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000430,INV00056,125494,2023-01-13,25000,LUMPSUM,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000431,INV00056,118564,2023-08-08,2500,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000432,INV00056,119438,2025-02-24,25000,LUMPSUM,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000433,INV00056,125495,2026-04-24,50000,REDEMPTION,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000434,INV00056,118751,2022-10-25,1000,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000435,INV00056,118564,2022-03-09,2500,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000436,INV00056,120725,2022-06-09,2500,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000437,INV00056,119062,2026-04-26,1000,SIP,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000438,INV00056,120645,2024-11-23,25000,LUMPSUM,Odisha,Nagpur,T30,49,M,5-10L,Completed
TX0000439,INV00057,120503,2025-08-24,5000,SIP,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000440,INV00057,119551,2024-01-03,2500,SIP,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000441,INV00057,120503,2024-09-17,5000,REDEMPTION,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000442,INV00057,120848,2023-04-12,10000,LUMPSUM,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000443,INV00057,118559,2026-03-12,10000,LUMPSUM,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000444,INV00057,119553,2024-05-26,5000,SIP,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000445,INV00057,119564,2026-01-17,2500,SIP,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000446,INV00057,120716,2022-01-29,10000,SIP,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000447,INV00057,120503,2024-01-20,5000,SIP,Telangana,Ahmedabad,B30,55,M,>20L,Completed
TX0000448,INV00058,120728,2026-01-15,5000,SIP,Haryana,Mumbai,T30,23,M,10-20L,Completed
TX0000449,INV00058,119564,2022-01-21,1000,SIP,Haryana,Mumbai,T30,23,M,10-20L,Completed
TX0000450,INV00058,120647,2025-01-20,500,SIP,Haryana,Mumbai,T30,23,M,10-20L,Completed
TX0000451,INV00058,120725,2024-01-20,2500,SIP,Haryana,Mumbai,T30,23,M,10-20L,Completed
TX0000452,INV00058,120841,2026-01-20,25000,LUMPSUM,Haryana,Mumbai,T30,23,M,10-20L,Completed
TX0000453,INV00058,125494,2025-04-03,1000,SIP,Haryana,Mumbai,T30,23,M,10-20L,Completed
TX0000454,INV00059,119092,2025-01-10,500,SIP,Odisha,Patna,T30,62,M,10-20L,Completed
TX0000455,INV00059,119545,2023-03-20,10000,SIP,Odisha,Patna,T30,62,M,10-20L,Completed
TX0000456,INV00059,120845,2023-11-03,10000,REDEMPTION,Odisha,Patna,T30,62,M,10-20L,Completed
TX0000457,INV00059,120725,2022-12-31,10000,LUMPSUM,Odisha,Patna,T30,62,M,10-20L,Completed
TX0000458,INV00059,120852,2024-11-02,100000,LUMPSUM,Odisha,Patna,T30,62,M,10-20L,Completed
TX0000459,INV00060,119551,2024-11-19,5000,SIP,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000460,INV00060,120645,2023-09-12,10000,LUMPSUM,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000461,INV00060,125494,2022-01-02,1000,SIP,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000462,INV00060,125494,2022-10-16,100000,LUMPSUM,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000463,INV00060,119438,2025-04-14,2500,SIP,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000464,INV00060,118566,2024-12-17,1000,SIP,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000465,INV00060,119598,2022-11-25,5000,SIP,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000466,INV00060,120507,2025-11-06,25000,LUMPSUM,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000467,INV00060,119552,2022-11-05,2500,SIP,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000468,INV00060,120841,2022-01-25,500,SIP,Maharashtra,Jaipur,B30,47,F,>20L,Completed
TX0000469,INV00061,119092,2026-03-31,5000,REDEMPTION,Punjab,Lucknow,T30,36,M,<5L,Completed
TX0000470,INV00061,119552,2024-04-17,1000,SIP,Punjab,Lucknow,T30,36,M,<5L,Completed
TX0000471,INV00061,120845,2023-03-04,2500,SIP,Punjab,Lucknow,T30,36,M,<5L,Completed
TX0000472,INV00061,120606,2025-08-17,2500,SIP,Punjab,Lucknow,T30,36,M,<5L,Completed
TX0000473,INV00061,119600,2022-05-25,50000,LUMPSUM,Punjab,Lucknow,T30,36,M,<5L,Completed
TX0000474,INV00061,120845,2023-01-04,500,SIP,Punjab,Lucknow,T30,36,M,<5L,Completed
TX0000475,INV00061,119092,2025-08-04,5000,SIP,Punjab,Lucknow,T30,36,M,<5L,Completed
TX0000476,INV00062,120505,2023-04-22,5000,SIP,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000477,INV00062,120503,2025-02-19,2500,SIP,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000478,INV00062,120606,2025-06-01,5000,SIP,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000479,INV00062,120725,2025-05-11,50000,LUMPSUM,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000480,INV00062,119092,2025-08-16,1000,SIP,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000481,INV00062,120841,2026-03-14,10000,SIP,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000482,INV00062,118632,2025-09-13,1000,SIP,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000483,INV00062,125495,2022-08-01,10000,LUMPSUM,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000484,INV00062,120606,2023-12-08,1000,SIP,Uttar Pradesh,Jaipur,T30,45,F,10-20L,Completed
TX0000485,INV00063,120505,2026-04-29,2500,SIP,Delhi,Hyderabad,B30,40,M,10-20L,Pending
TX0000486,INV00063,118566,2024-01-31,1000,SIP,Delhi,Hyderabad,B30,40,M,10-20L,Pending
TX0000487,INV00063,120728,2023-09-02,2500,SIP,Delhi,Hyderabad,B30,40,M,10-20L,Pending
TX0000488,INV00063,119544,2023-06-27,1000,SIP,Delhi,Hyderabad,B30,40,M,10-20L,Pending
TX0000489,INV00063,119553,2024-03-28,2500,SIP,Delhi,Hyderabad,B30,40,M,10-20L,Pending
